#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_016845.1",929848,930444,"-",11845871,,"KPHS_08810","YP_005225181.1",198,"general secretion pathway protein J"
"chromosome","NC_016845.1",930441,930806,"-",11845872,,"KPHS_08820","YP_005225182.1",121,"pullulanase I protein"
"chromosome","NC_016845.1",930803,931318,"-",11845873,,"KPHS_08830","YP_005225183.1",171,"pullulanase H protein"
"chromosome","NC_016845.1",931318,931740,"-",11845874,,"KPHS_08840","YP_005225184.1",140,"pullulanase G protein"
"chromosome","NC_016845.1",931761,932975,"-",11845875,,"KPHS_08850","YP_005225185.1",404,"pullulanase-specific type II secretion system component F"
"chromosome","NC_016845.1",932977,934470,"-",11845876,,"KPHS_08860","YP_005225186.1",497,"pullulanase E protein"
"chromosome","NC_016845.1",934467,936440,"-",11845877,,"KPHS_08870","YP_005225187.1",657,"pullulanase D protein"
"chromosome","NC_016845.1",936450,937292,"-",11845878,,"KPHS_08880","YP_005225188.1",280,"pullulanase-specific type II secretion system component C"
"chromosome","NC_016845.1",937277,937414,"-",11845879,,"KPHS_08890","YP_005225189.1",45,"hypothetical protein KPHS_08890"
"chromosome","NC_016845.1",937794,940907,"+",11845880,,"KPHS_08900","YP_005225190.1",1037,"pullulanase"
"chromosome","NC_016845.1",941100,941885,"-",11845881,,"KPHS_08910","YP_005225191.1",261,"IS3 family transposase"
"chromosome","NC_016845.1",941942,942463,"-",11845882,,"KPHS_08920","YP_005225192.1",173,"IS3 family transposase"
"chromosome","NC_016845.1",942612,943169,"+",11845883,,"KPHS_08930","YP_005225193.1",185,"general secretion pathway protein B"
"chromosome","NC_016845.1",943208,943609,"-",11845884,,"KPHS_08940","YP_005225194.1",133,"pullulanase secretion protein PulS"
"chromosome","NC_016845.1",943645,943779,"-",11845885,,"KPHS_08950","YP_005225195.1",44,"hypothetical protein KPHS_08950"
"chromosome","NC_016845.1",943812,943976,"+",11845886,,"KPHS_08960","YP_005225196.1",54,"hypothetical protein KPHS_08960"
"chromosome","NC_016845.1",944170,946722,"+",11845887,,"KPHS_08970","YP_005225197.1",850,"penicillin-binding protein 1b"
"chromosome","NC_016845.1",946930,947073,"-",11845888,,"KPHS_08980","YP_005225198.1",47,"hypothetical protein KPHS_08980"
"chromosome","NC_016845.1",947035,949164,"+",11845889,,"KPHS_08990","YP_005225199.1",709,"ferrichrome outer membrane transporter"
"chromosome","NC_016845.1",949210,950007,"+",11845890,,"KPHS_09000","YP_005225200.1",265,"iron-hydroxamate transporter ATP-binding subunit"
"chromosome","NC_016845.1",950007,950897,"+",11845891,,"KPHS_09010","YP_005225201.1",296,"iron-hydroxamate transporter substrate-binding subunit"
"chromosome","NC_016845.1",950894,952876,"+",11845892,,"KPHS_09020","YP_005225202.1",660,"hydroxamate-dependent iron transport system permease component"
"chromosome","NC_016845.1",953013,954293,"-",11845893,,"KPHS_09030","YP_005225203.1",426,"glutamate-1-semialdehyde aminotransferase"
"chromosome","NC_016845.1",954381,955892,"+",11845894,,"KPHS_09040","YP_005225204.1",503,"H(+)/Cl(-) exchange transporter ClcA"
"chromosome","NC_016845.1",955974,956318,"+",11845895,,"KPHS_09050","YP_005225205.1",114,"iron-sulfur cluster insertion protein ErpA"
"chromosome","NC_016845.1",956390,957013,"-",11845896,,"KPHS_09060","YP_005225206.1",207,"TRIC cation channel family protein"
"chromosome","NC_016845.1",957050,957850,"-",11845897,,"KPHS_09070","YP_005225207.1",266,"vitamin B12-transporter protein BtuF"
"chromosome","NC_016845.1",957843,958541,"-",11845898,,"KPHS_09080","YP_005225208.1",232,"5\\'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"
"chromosome","NC_016845.1",958625,960139,"+",11845899,,"KPHS_09090","YP_005225209.1",504,"deoxyguanosinetriphosphate triphosphohydrolase"
"chromosome","NC_016845.1",960388,961707,"+",11845900,,"KPHS_09100","YP_005225210.1",439,"serine endoprotease"
"chromosome","NC_016845.1",961820,963031,"+",11845901,,"KPHS_09110","YP_005225211.1",403,"carbohydrate diacid transcriptional activator CdaR"
"chromosome","NC_016845.1",963150,963536,"-",11845902,,"KPHS_09120","YP_005225212.1",128,"DUF3461 family protein"
"chromosome","NC_016845.1",963644,964468,"-",11845903,,"KPHS_09130","YP_005225213.1",274,"2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase"
"chromosome","NC_016845.1",964499,967102,"-",11845904,,"KPHS_09140","YP_005225214.1",867,"PII uridylyl-transferase"
"chromosome","NC_016845.1",967220,968014,"-",11845905,,"KPHS_09150","YP_005225215.1",264,"methionine aminopeptidase"
"chromosome","NC_016845.1",968352,969062,"+",11845906,,"KPHS_09160","YP_005225216.1",236,"30S ribosomal protein S2"
"chromosome","NC_016845.1",969182,970033,"+",11845907,,"KPHS_09170","YP_005225217.1",283,"elongation factor Ts"
"chromosome","NC_016845.1",970184,970909,"+",11845908,,"KPHS_09180","YP_005225218.1",241,"uridylate kinase"
"chromosome","NC_016845.1",971060,971617,"+",11845909,,"KPHS_09190","YP_005225219.1",185,"ribosome recycling factor"
"chromosome","NC_016845.1",971846,973048,"+",11845910,,"KPHS_09200","YP_005225220.1",400,"1-deoxy-D-xylulose 5-phosphate reductoisomerase"
"chromosome","NC_016845.1",973268,974044,"+",11845911,,"KPHS_09210","YP_005225221.1",258,"undecaprenyl pyrophosphate synthase"
"chromosome","NC_016845.1",974057,974914,"+",11845912,,"KPHS_09220","YP_005225222.1",285,"CDP-diglyceride synthase"
"chromosome","NC_016845.1",974926,976278,"+",11845913,,"KPHS_09230","YP_005225223.1",450,"zinc metallopeptidase"
"chromosome","NC_016845.1",976310,978739,"+",11845914,,"KPHS_09240","YP_005225224.1",809,"outer membrane protein assembly complex, YaeT protein"
"chromosome","NC_016845.1",978861,979346,"+",11845915,,"KPHS_09250","YP_005225225.1",161,"chaperone protein Skp"
"chromosome","NC_016845.1",979350,980375,"+",11845916,,"KPHS_09260","YP_005225226.1",341,"UDP-3-O"
"chromosome","NC_016845.1",980481,980936,"+",11845917,,"KPHS_09270","YP_005225227.1",151,"(3R)-hydroxymyristoyl-ACP dehydratase"
"chromosome","NC_016845.1",980940,981728,"+",11845918,,"KPHS_09280","YP_005225228.1",262,"UDP-N-acetylglucosamine acyltransferase"
"chromosome","NC_016845.1",981728,982879,"+",11845919,,"KPHS_09290","YP_005225229.1",383,"lipid-A-disaccharide synthase"
"chromosome","NC_016845.1",982876,983475,"+",11845920,,"KPHS_09300","YP_005225230.1",199,"ribonuclease HII"
"chromosome","NC_016845.1",983493,986975,"+",11845921,,"KPHS_09310","YP_005225231.1",1160,"DNA polymerase III subunit alpha"
"chromosome","NC_016845.1",986988,987947,"+",11845922,,"KPHS_09320","YP_005225232.1",319,"acetyl-CoA carboxylase carboxyltransferase subunit alpha"
"chromosome","NC_016845.1",988024,990213,"+",11845923,,"KPHS_09330","YP_005225233.1",729,"lysine decarboxylase 2, constitutive"
"chromosome","NC_016845.1",990260,990649,"+",11845924,,"KPHS_09340","YP_005225234.1",129,"VOC family protein"
"chromosome","NC_016845.1",990703,992016,"+",11845925,,"KPHS_09350","YP_005225235.1",437,"tRNA(Ile)-lysidine synthetase"
"chromosome","NC_016845.1",992030,992290,"-",11845926,,"KPHS_09360","YP_005225236.1",86,"rof protein"
"chromosome","NC_016845.1",992674,993219,"+",11845927,,"KPHS_09370","YP_005225237.1",181,"YaeQ family protein"
"chromosome","NC_016845.1",993216,993629,"+",11845928,,"KPHS_09380","YP_005225238.1",137,"aminoacyl-tRNA hydrolase"
"chromosome","NC_016845.1",993651,994370,"+",11845929,,"KPHS_09390","YP_005225239.1",239,"lipoprotein involved with copper homeostasis and adhesion"
"chromosome","NC_016845.1",994502,995278,"-",11845930,,"KPHS_09400","YP_005225240.1",258,"YaeF family permuted papain-like enzyme"
"chromosome","NC_016845.1",995404,997122,"-",11845931,,"KPHS_09410","YP_005225241.1",572,"prolyl-tRNA synthetase"
"chromosome","NC_016845.1",997235,997942,"-",11845932,,"KPHS_09420","YP_005225242.1",235,"tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO"
"chromosome","NC_016845.1",997939,998295,"-",11845933,,"KPHS_09430","YP_005225243.1",118,"outer membrane lipoprotein"
"chromosome","NC_016845.1",998454,999269,"-",11845934,,"KPHS_09440","YP_005225244.1",271,"DL-methionine transporter substrate-binding subunit"
"chromosome","NC_016845.1",999313,999966,"-",11845935,,"KPHS_09450","YP_005225245.1",217,"DL-methionine transporter permease"
"chromosome","NC_016845.1",999959,1000990,"-",11845936,,"KPHS_09460","YP_005225246.1",343,"DL-methionine transporter ATP-binding subunit"
"chromosome","NC_016845.1",1001179,1001745,"+",11845937,,"KPHS_09470","YP_005225247.1",188,"D,D-heptose 1,7-bisphosphate phosphatase"
"chromosome","NC_016845.1",1007491,1008294,"+",11845944,,"KPHS_09480","YP_005225248.1",267,"2,5-diketo-D-gluconate reductase B"
"chromosome","NC_016845.1",1008340,1009245,"-",11845945,,"KPHS_09490","YP_005225249.1",301,"LysR family transcriptional regulator"
"chromosome","NC_016845.1",1009350,1010540,"+",11845946,,"KPHS_09500","YP_005225250.1",396,"putative drug efflux protein"
"chromosome","NC_016845.1",1010643,1011440,"+",11845947,,"KPHS_09510","YP_005225251.1",265,"endonuclease/exonuclease/phosphatase"
"chromosome","NC_016845.1",1011532,1012302,"+",11845948,,"KPHS_09520","YP_005225252.1",256,"UbiE/COQ5 family methyltransferase"
"chromosome","NC_016845.1",1012360,1013415,"-",11845949,,"KPHS_09530","YP_005225253.1",351,"membrane-bound lytic murein transglycosylase D"
"chromosome","NC_016845.1",1013799,1014554,"-",11845950,,"KPHS_09540","YP_005225254.1",251,"hydroxyacylglutathione hydrolase"
"chromosome","NC_016845.1",1014641,1015309,"+",11845951,,"KPHS_09550","YP_005225255.1",222,"putative methyltransferase"
"chromosome","NC_016845.1",1015306,1015773,"-",11845952,,"KPHS_09560","YP_005225256.1",155,"RNase HI"
"chromosome","NC_016845.1",1015838,1016569,"+",11845953,,"KPHS_09570","YP_005225257.1",243,"DNA polymerase III"
"chromosome","NC_016845.1",1016839,1017720,"-",11845955,,"KPHS_09580","YP_005225258.1",293,"LysR family transcriptional regulator"
"chromosome","NC_016845.1",1017824,1018414,"+",11845956,,"KPHS_09590","YP_005225259.1",196,"neutral amino-acid efflux protein"
"chromosome","NC_016845.1",1018445,1019230,"-",11845957,,"KPHS_09600","YP_005225260.1",261,"carbon-nitrogen hydrolase"
"chromosome","NC_016845.1",1019394,1021838,"-",11845958,,"KPHS_09610","YP_005225261.1",814,"acyl-CoA dehydrogenase"
"chromosome","NC_016845.1",1022078,1022659,"+",11845959,,"KPHS_09620","YP_005225262.1",193,"phosphoheptose isomerase"
"chromosome","NC_016845.1",1022734,1023501,"+",11845960,,"KPHS_09630","YP_005225263.1",255,"putative amidotransferase"
"chromosome","NC_016845.1",1023472,1024212,"-",11845961,,"KPHS_09640","YP_005225264.1",246,"murein L,D-transpeptidase"
"chromosome","NC_016845.1",1024624,1025967,"+",11845962,,"KPHS_09650","YP_005225265.1",447,"Na(+)-translocating NADH-quinone reductase subunit A"
"chromosome","NC_016845.1",1025971,1027209,"+",11845963,,"KPHS_09660","YP_005225266.1",412,"Na(+)-translocating NADH-quinone reductase subunit B"
"chromosome","NC_016845.1",1027202,1027996,"+",11845964,,"KPHS_09670","YP_005225267.1",264,"Na+-translocating NADH-quinone reductase subunit C"
"chromosome","NC_016845.1",1027989,1028627,"+",11845965,,"KPHS_09680","YP_005225268.1",212,"Na(+)-translocating NADH-quinone reductase subunit D"
"chromosome","NC_016845.1",1028634,1029230,"+",11845966,,"KPHS_09690","YP_005225269.1",198,"Na(+)-translocating NADH-quinone reductase subunit E"
"chromosome","NC_016845.1",1029243,1030466,"+",11845967,,"KPHS_09700","YP_005225270.1",407,"Na(+)-translocating NADH-quinone reductase subunit F"
"chromosome","NC_016845.1",1030469,1030684,"+",11845968,,"KPHS_09710","YP_005225271.1",71,"(Na+)-NQR maturation NqrM"
"chromosome","NC_016845.1",1030997,1031857,"-",11845969,,"KPHS_09720","YP_005225272.1",286,"glycerophosphoryl diester phosphodiesterase"
"chromosome","NC_016845.1",1032017,1033072,"+",11845970,,"KPHS_09730","YP_005225273.1",351,"DNA polymerase IV"
"chromosome","NC_016845.1",1033075,1033527,"+",11845971,,"KPHS_09740","YP_005225274.1",150,"GNAT family N-acetyltransferase"
"chromosome","NC_016845.1",1033570,1035027,"-",11845972,,"KPHS_09750","YP_005225275.1",485,"aminoacyl-histidine dipeptidase"
"chromosome","NC_016845.1",1035285,1035743,"+",11845973,,"KPHS_09760","YP_005225276.1",152,"xanthine-guanine phosphoribosyltransferase"
"chromosome","NC_016845.1",1035849,1037093,"+",11845974,,"KPHS_09770","YP_005225277.1",414,"fermentation/respiration switch protein"
"chromosome","NC_016845.1",1037151,1037549,"+",11845975,,"KPHS_09780","YP_005225278.1",132,"DNA-binding transcriptional regulator Crl"
"chromosome","NC_016845.1",1037635,1038327,"-",11845976,,"KPHS_09790","YP_005225279.1",230,"DNA-binding transcriptional regulator CsiR"
"chromosome","NC_016845.1",1038373,1039773,"-",11845977,,"KPHS_09800","YP_005225280.1",466,"gamma-aminobutyrate transporter"
"chromosome","NC_016845.1",1039909,1041192,"-",11845978,,"KPHS_09810","YP_005225281.1",427,"4-aminobutyrate aminotransferase"
"chromosome","NC_016845.1",1041205,1042653,"-",11845979,,"KPHS_09820","YP_005225282.1",482,"succinate-semialdehyde dehydrogenase I"
"chromosome","NC_016845.1",1042679,1043947,"-",11845980,,"KPHS_09830","YP_005225283.1",422,"L-2-hydroxyglutarate oxidase"
"chromosome","NC_016845.1",1043975,1044991,"-",11845981,,"KPHS_09840","YP_005225284.1",338,"carbon starvation induced protein CsiD"
"chromosome","NC_016845.1",1045414,1045671,"+",11845982,,"KPHS_09850","YP_005225285.1",85,"YjhX family toxin"
"chromosome","NC_016845.1",1045729,1046478,"+",11845983,,"KPHS_09860","YP_005225286.1",249,"KpLE2 phage-like element, putative methyltransferase"
"chromosome","NC_016845.1",1046519,1047157,"-",11845984,,"KPHS_09870","YP_005225287.1",212,"glutathione S-transferase family protein"
"chromosome","NC_016845.1",1047375,1048637,"-",11845985,,"KPHS_09880","YP_005225288.1",420,"PTS galactitol transporter subunit IIC"
"chromosome","NC_016845.1",1048726,1049721,"-",11845986,,"KPHS_09890","YP_005225289.1",331,"putative oxidoreductase protein"
"chromosome","NC_016845.1",1049738,1050499,"-",11845987,,"KPHS_09900","YP_005225290.1",253,"3-oxoacyl-ACP reductase"
"chromosome","NC_016845.1",1050511,1052049,"-",11845988,,"KPHS_09910","YP_005225291.1",512,"putative L-xylulose kinase"
"chromosome","NC_016845.1",1052070,1052621,"-",11845989,,"KPHS_09920","YP_005225292.1",183,"transcriptional antiterminator of glycerol uptake operon"
"chromosome","NC_016845.1",1052636,1053427,"-",11845990,,"KPHS_09930","YP_005225293.1",263,"putative phospho-2-dehydro-3-deoxyheptonate aldolase"
"chromosome","NC_016845.1",1053941,1054150,"-",11845991,,"KPHS_09940","YP_005225294.1",69,"hypothetical protein KPHS_09940"
"chromosome","NC_016845.1",1054369,1055766,"-",11845992,,"KPHS_09950","YP_005225295.1",465,"dihydrolipoamide dehydrogenase"
"chromosome","NC_016845.1",1055756,1057291,"-",11845993,,"KPHS_09960","YP_005225296.1",511,"dihydrolipoamide acetyltransferase"
"chromosome","NC_016845.1",1057295,1058314,"-",11845994,,"KPHS_09970","YP_005225297.1",339,"acetoin:2,6-dichlorophenolindophenol oxidoreductase, beta subunit"
"chromosome","NC_016845.1",1058326,1059285,"-",11845995,,"KPHS_09980","YP_005225298.1",319,"acetoin:2,6-dichlorophenolindophenol oxidoreductase, alpha subunit"
"chromosome","NC_016845.1",1059658,1062303,"+",11845996,,"KPHS_09990","YP_005225299.1",881,"AcoK"
"chromosome","NC_016845.1",1063036,1063200,"-",11845997,,"KPHS_10010","YP_005225300.1",54,"hypothetical protein KPHS_10010"
"chromosome","NC_016845.1",1063752,1063883,"+",11845998,,"KPHS_10000","YP_005225301.1",43,"hypothetical protein KPHS_10000"
"chromosome","NC_016845.1",1064223,1066556,"-",11845999,,"KPHS_10020","YP_005225302.1",777,"bacteriophage P4 DNA primase"
"chromosome","NC_016845.1",1066571,1066891,"-",11846000,,"KPHS_10030","YP_005225303.1",106,"P4 phage protein"
"chromosome","NC_016845.1",1066888,1067067,"-",11846001,,"KPHS_10040","YP_005225304.1",59,"hypothetical protein KPHS_10040"
"chromosome","NC_016845.1",1067112,1067306,"-",11846002,,"KPHS_10050","YP_005225305.1",64,"phage immunity repressor protein"
"chromosome","NC_016845.1",1067666,1067932,"-",11846003,,"KPHS_10060","YP_005225306.1",88,"AlpA family transcriptional regulator"
"chromosome","NC_016845.1",1068037,1068174,"+",11846004,,"KPHS_10070","YP_005225307.1",45,"hypothetical protein KPHS_10070"
"chromosome","NC_016845.1",1068474,1069211,"+",11846005,,"KPHS_10080","YP_005225308.1",245,"hypothetical protein KPHS_10080"
"chromosome","NC_016845.1",1069208,1069453,"+",11846006,,"KPHS_10090","YP_005225309.1",81,"phage transcriptional activator, Ogr/delta"
"chromosome","NC_016845.1",1069471,1070037,"+",11846007,,"KPHS_10100","YP_005225310.1",188,"phage polarity suppression protein"
"chromosome","NC_016845.1",1070606,1071031,"-",11846008,,"KPHS_10110","YP_005225311.1",141,"hypothetical protein KPHS_10110"
"chromosome","NC_016845.1",1071031,1071981,"-",11846009,,"KPHS_10120","YP_005225312.1",316,"cobyrinic acid a,c-diamide synthase"
"chromosome","NC_016845.1",1071969,1073159,"-",11846010,,"KPHS_10130","YP_005225313.1",396,"putative site specific integrase"
"chromosome","NC_016845.1",1073512,1074765,"-",11846012,,"KPHS_10140","YP_005225314.1",417,"gamma-glutamyl phosphate reductase"
"chromosome","NC_016845.1",1074776,1075879,"-",11846013,,"KPHS_10150","YP_005225315.1",367,"gamma-glutamyl kinase"
"chromosome","NC_016845.1",1076034,1076156,"-",11846014,,"KPHS_10160","YP_005225316.1",40,"hypothetical protein KPHS_10160"
"chromosome","NC_016845.1",1076169,1077221,"+",11846015,,"KPHS_10170","YP_005225317.1",350,"outer membrane pore protein E"
"chromosome","NC_016845.1",1077267,1077833,"-",11846016,,"KPHS_10180","YP_005225318.1",188,"lipoprotein"
"chromosome","NC_016845.1",1078246,1079115,"+",11846017,,"KPHS_10190","YP_005225319.1",289,"DMT family transporter"
"chromosome","NC_016845.1",1079211,1079876,"+",11846018,,"KPHS_10200","YP_005225320.1",221,"family IB HAD-hydrolase"
"chromosome","NC_016845.1",1080454,1080591,"-",11846019,,"KPHS_10210","YP_005225321.1",45,"putative LysR-family transcriptional regulator"
"chromosome","NC_016845.1",1081286,1082170,"-",11846020,,"KPHS_10220","YP_005225322.1",294,"phosphonate ABC superfamily ATP binding cassette transporter, permease protein"
"chromosome","NC_016845.1",1082167,1083039,"-",11846021,,"KPHS_10230","YP_005225323.1",290,"putative inner membrane permease of ABC transporter"
"chromosome","NC_016845.1",1083106,1084044,"-",11846022,,"KPHS_10240","YP_005225324.1",312,"phosphonate ABC superfamily ATP binding cassette transporter, binding protein"
